Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Kyle Teel ","CHW","C/DH",266.8800048828125,262,281.9,30.9076066637251,-29.77092188912469,2.1366847746003765,"Kyle Teel","33549",691019
"Nico Hoerner ","CHC","2B/SS",101.93000030517578,488,509.2,30.0970469877259,-28.996070182351204,2.100976805374634,"Nico Hoerner","21479",663538
"Davis Schneider ","TOR","2B/OF",999,237,259.6,31.5136679163615,-30.541020620727615,1.9726472956339398,"Davis Schneider","23565",676914
"Garrett Mitchell ","MIL","OF",691.1699829101562,358,383.2,31.4254337976757,-30.541020620727615,1.8844131769480577,"Garrett Mitchell","27555",669003
"Trevor Larnach ","MIN","OF/DH",748.52001953125,309,332.9,31.4162935150757,-30.541020620727615,1.8752728943481136,"Trevor Larnach","21501",663616
"Anthony Volpe ","NYY","SS",641.989990234375,306,321.3,29.8685400561936,-28.996070182351204,1.8724698738423582,"Anthony Volpe","27647",683011
"José Tena ","WSN","2B/3B/DH",999,159,168.3,29.459786879918,-28.589876298931642,1.8699105809864043,"Jose Tena","23691",677588
"Matt Shaw ","CHC","2B/3B/OF/DH",336.67999267578125,195,215.8,31.3813167097328,-30.541020620727615,1.8402960890051911,"Matt Shaw","33322",807713
"Sam Antonacci ","CHW","OF",999,347,371.1,31.2766300976204,-30.541020620727615,1.7356094768927113,"Sam Antonacci","35101",803011
"Ceddanne Rafaela ","BOS","2B/OF",125.02999877929688,425,450.9,31.2422626686017,-30.541020620727615,1.7012420478741623,"Ceddanne Rafaela","24262",678882
"Brendan Donovan ","SEA","2B/3B/SS/OF",268.5799865722656,403,419.8,29.6917061892138,-28.996070182351204,1.6956360068626446,"Brendan Donovan","24679",680977
"Brett Baty ","NYM","1B/2B/3B/OF/DH",292.9200134277344,296,318.5,31.2222759145201,-30.541020620727615,1.6812552937925154,"Brett Baty","26123",683146
"Agustín Ramírez ","MIA","C/DH",86.8499984741211,158,172.6,30.4268281154739,-29.77092188912469,1.655906226349165,"Agustin Ramirez","26546",682663
"Everson Pereira ","CHW","OF",999,239,259.7,31.1593908060777,-30.541020620727615,1.6183701853501453,"Everson Pereira","23695",677592
"Nathaniel Lowe ","CIN","1B/DH",999,190,213.9,31.9673912273543,-31.358405071320497,1.6089861560337704,"Nathaniel Lowe","19566",663993
"Esteury Ruiz ","MIA","OF",748.530029296875,134,151.9,31.1372103887481,-30.541020620727615,1.5961897680204995,"Esteury Ruiz","21780",665923
"Masyn Winn ","STL","SS",364.7799987792969,477,495.1,29.5850696415032,-28.996070182351204,1.588999459151974,"Masyn Winn","27479",691026
"Coby Mayo ","BAL","1B/3B/DH",459.1600036621094,163,186.2,31.9653194279312,-31.431161721578714,1.5341577063524547,"Coby Mayo","28312",691723
"Griffin Conine ","MIA","OF",999,195,214.1,31.0726191104906,-30.541020620727615,1.5315984897629749,"Griffin Conine","21626",665052
"Weston Wilson ","BAL","1B/2B/3B/OF",999,46,49.8,28.9843706259619,-28.589876298931642,1.3944943270302859,"Weston Wilson","19358",642215
"Josh Rojas ","KCR","2B/3B/OF",999,31,34.4,28.9812019949148,-28.589876298931642,1.3913256959831917,"Josh Rojas","19734",668942
"Kristian Campbell ","BOS","2B/OF",746.1400146484375,41,44.6,28.9712086274073,-28.589876298931642,1.3813323284756767,"Kristian Campbell","33644",692225
"Shay Whitcomb ","HOU","2B/3B",999,66,70.2,28.9643838909469,-28.589876298931642,1.3745075920152494,"Shay Whitcomb","27789",694376
"Cam Smith ","HOU","OF",341.8699951171875,408,431.3,30.8488651731955,-30.541020620727615,1.307844552467879,"Cam Smith","35108",701358
"Christian Moore ","LAA","2B",748.3499755859375,122,127.2,28.8866306141348,-28.589876298931642,1.2967543152031276,"Christian Moore","34979",695681
"Jordan Lawlar ","ARI","2B/3B/OF/DH",261.6499938964844,239,257.6,30.7780584776021,-30.541020620727615,1.2370378568744622,"Jordan Lawlar","29976",691783
"Ramón Urías ","STL","1B/2B/3B",999,187,193.4,28.8035150430276,-28.589876298931642,1.2136387440959133,"Ramon Urias","18795",602104
"Brenton Doyle ","COL","OF",166.25,391,412.2,30.546261089331,-30.541020620727615,1.0052404686034193,"Brenton Doyle","25479",686668
"Alex Bregman ","CHC","3B",119.16999816894531,494,522.7,31.4311617215787,-31.431161721578714,1,"Alex Bregman","17678",608324
"Tyler Austin ","CHC","1B",999,98,116.2,31.3584050713205,-31.358405071320497,1,"Tyler Austin","11850",592122
"Emmanuel Rodriguez ","MIN","OF",999,51,63.5,30.5410206207276,-30.541020620727615,1,"Emmanuel Rodriguez","sa3014693",691181
"Sean Murphy ","ATL","C/DH",746.0599975585938,182,193.6,29.7709218891247,-29.77092188912469,1,"Sean Murphy","19352",669221
"Ryan Ritter ","COL","2B/SS",999,67,71.4,28.9960701823512,-28.996070182351204,1,"Ryan Ritter","31500",690022
"Hao-Yu  Lee ","DET","2B/3B",999,41,42.5,28.5898762989316,-28.589876298931642,1,"Hao-Yu  Lee","30080",701678
"Lourdes Gurriel Jr. ","ARI","OF/DH",689.0700073242188,436,458.1,30.5012909355472,-30.541020620727615,0.9602703148195985,"Lourdes Gurriel Jr.","19238",666971
"Daulton Varsho ","TOR","OF",192.2100067138672,442,464.2,30.491663178581,-30.541020620727615,0.9506425578534154,"Daulton Varsho","19918",662139
"Curtis Mead ","WSN","1B/2B/3B/DH",999,185,189.5,28.4677622255935,-28.589876298931642,0.8778859266618082,"Curtis Mead","23986",678554
"Taylor Trammell ","HOU","OF",999,102,115.1,30.4137879807442,-30.541020620727615,0.872767360016536,"Taylor Trammell","19960",666211
"Austin Wells ","NYY","C",246.13999938964844,341,355.7,29.5975003999085,-29.77092188912469,0.8265785107838117,"Austin Wells","27562",669224
"Bryan Torres ","STL","2B/OF",999,21,20.8,28.3738001639379,-28.589876298931642,0.7839238650062736,"Bryan Torres","sa885119",663494
"Adael Amador ","COL","2B",999,41,40.7,28.2630200173811,-28.589876298931642,0.6731437184494136,"Adael Amador","27962",691182
"Kody Clemens ","MIN","1B/2B/OF",700.7000122070312,201,204.5,28.2120782311111,-28.589876298931642,0.6222019321793599,"Kody Clemens","20572",665019
"Sterlin Thompson ","COL","OF",999,87,98.1,30.1200804327632,-30.541020620727615,0.579059812035589,"Sterlin Thompson","sa3019999",694514
"Dillon Dingler ","DET","C/DH",254.6199951171875,348,361.5,29.3471786997212,-29.77092188912469,0.5762568105964501,"Dillon Dingler","27464",693307
"Jahmai Jones ","DET","OF/DH",999,108,119.5,30.0954626245358,-30.541020620727615,0.5544420038081366,"Jahmai Jones","18872",663330
"Austin Hays ","CHW","OF/DH",572.469970703125,223,237.3,30.0713323097411,-30.541020620727615,0.5303116890135339,"Austin Hays","19363",669720
"Andrés Giménez ","TOR","2B/SS",412.2200012207031,447,458.4,28.5073701232155,-28.996070182351204,0.511299940864216,"Andres Gimenez","19950",665926
"Jesse Winker ",,"DH",999,123,139.5,30.9339306417676,-31.431161721578714,0.5027689201889511,"Jesse Winker","13590",608385
"Amed Rosario ","NYY","2B/3B/OF",999,219,222.3,28.0924015486706,-28.589876298931642,0.5025252497389843,"Amed Rosario","15518",642708
"Josh Jung ","TEX","3B/DH",610.5,442,466.5,30.9093128716734,-31.431161721578714,0.4781511500947263,"Josh Jung","26299",673962
"Gary Sánchez ","MIL","C/1B/DH",999,135,142.5,29.2440763554657,-29.77092188912469,0.4731544663409719,"Gary Sanchez","11442",596142
"Nolan Schanuel ","LAA","1B",594.6599731445312,428,451.5,30.7925610735638,-31.358405071320497,0.43415600224322803,"Nolan Schanuel","33189",694384
"Christian Cairo ","PHI","2B/3B/SS",999,15,14.6,28.3652692385958,-28.996070182351204,0.36919905624452654,"Christian Cairo","sa3010028",686551
"Kyren Paris ","LAA","2B/OF",999,10,7.1,27.9344575469487,-28.589876298931642,0.344581248017071,"Kyren Paris","26420",677347
"Alex Freeland ","LAD","2B/3B",999,51,49.1,27.926170368323,-28.589876298931642,0.33629406939131856,"Alex Freeland","31665",690976
"Vaughn Grissom ","LAA","1B/2B",999,209,211.1,27.9208080930945,-28.589876298931642,0.3309317941628459,"Vaughn Grissom","26031",687093
"John Rave ","KCR","OF",999,67,76.2,29.8676869331528,-30.541020620727615,0.3266663124251419,"John Rave","26284",670231
"Brandon Drury ","KCR","2B/3B",999,26,23.3,27.8966777401667,-28.589876298931642,0.3068014412350094,"Brandon Drury","11615",592273
"Jonny DeLuca ","TBR","OF",999,301,315.9,29.8190606930222,-30.541020620727615,0.2780400722946046,"Jonny DeLuca","26365",676356
"Chris Taylor ","LAA","2B/OF",999,5,1.6,27.866819501469,-28.589876298931642,0.2769432025373715,"Chris Taylor","13757",621035
"Tim Tawa ","ARI","1B/2B/3B/OF",748.489990234375,88,86.6,27.8456140710051,-28.589876298931642,0.25573777207343174,"Tim Tawa","29571",694374
"Steven Kwan ","CLE","OF",169.60000610351562,455,473.6,29.7777466637184,-30.541020620727615,0.23672604299073385,"Steven Kwan","24610",680757
"Brice Matthews ","HOU","2B/OF",740.969970703125,178,178.6,27.7919911280542,-28.589876298931642,0.20211482912252643,"Brice Matthews","33280",694728
"Ty France ","SDP","1B/DH",999,223,239.9,30.5434580497587,-31.358405071320497,0.18505297843815915,"Ty France","17982",664034
"Leo De Vries ","ATH","SS",999,52,51.5,28.1757608474277,-28.996070182351204,0.1796906650764527,"Leo De Vries","sa3023363",815888
"Colby Thomas ","ATH","OF",748.5900268554688,78,86.5,29.6896343516575,-30.541020620727615,0.14861373092990815,"Colby Thomas","31855",687515
"Michael Conforto ","CHC","OF/DH",999,118,127.4,29.6678195639358,-30.541020620727615,0.1267989432082114,"Michael Conforto","16376",624424
"Heriberto Hernández ","MIA","OF/DH",999,149,159.1,29.6513670705092,-30.541020620727615,0.11034644978160113,"Heriberto Hernandez","24878",681715
"Max Anderson ","DET","2B",999,5,0.6,27.6852326783854,-28.589876298931642,0.09535637945371489,"Max Anderson","sa3022567",801194
"James Triantos ","CHC","2B/3B",999,5,0.6,27.6852326783854,-28.589876298931642,0.09535637945371489,"James Triantos","sa3017295",701649
"Tyler Fitzgerald ","LAD","2B",999,5,0.6,27.6852326783854,-28.589876298931642,0.09535637945371489,"Tyler Fitzgerald","26208",666149
"Nick Madrigal ","LAA","2B/3B",999,5,0.6,27.6852326783854,-28.589876298931642,0.09535637945371489,"Nick Madrigal","20521",663611
"Will Wagner ","SDP","1B/2B/3B/DH",999,16,11.7,27.652449555357,-28.589876298931642,0.06257325642540457,"Will Wagner","29634",695238
"Logan O'Hoppe ","LAA","C/DH",246.50999450683594,287,296.1,28.830692144111,-29.77092188912469,0.05977025498626898,"Logan O'Hoppe","24729",681351
"Miles Mastrobuoni ","SEA","2B/3B/OF",999,15,10.6,27.6389219462611,-28.589876298931642,0.04904564732946659,"Miles Mastrobuoni","20017",670156
"Ronny Mauricio ","NYM","2B/3B/SS/DH",999,47,45.5,28.0173293904061,-28.996070182351204,0.02125920805492021,"Ronny Mauricio","23698",677595
"Nick Sogard ","BOS","1B/2B/3B",999,10,5.2,27.5894425830898,-28.589876298931642,-0.00043371584187257284,"Nick Sogard","25483",686765
"Yoán Moncada ","LAA","3B",746.1500244140625,342,361.3,30.4281687128809,-31.431161721578714,-0.0029930086978171566,"Yoan Moncada","17232",660162
"CJ Kayfus ","CLE","1B/OF",999,137,146,29.5071944436662,-30.541020620727615,-0.03382617706132285,"CJ Kayfus","33704",692216
"José Fermín ","STL","2B/3B/OF",999,161,159.8,27.5438630911148,-28.589876298931642,-0.04601320781683671,"Jose Fermin","21746",665877
"Braxton Fulford ","COL","C/DH",999,28,29.9,28.7227149799267,-29.77092188912469,-0.04820690919806281,"Braxton Fulford","29704",690924
"Josh Bell ","MIN","1B/DH",636.3300170898438,442,462.8,30.2374416262639,-31.358405071320497,-0.12096344505658552,"Josh Bell","13145",605137
"Kahlil Watson ","CLE","SS/OF",999,5,1.6,27.866819501469,-28.996070182351204,-0.12925068088218872,"Kahlil Watson","sa3017513",696135
"Bo Naylor ","CLE","C",574.2899780273438,55,57.1,28.6339933678079,-29.77092188912469,-0.13692852131680122,"Bo Naylor","21865",666310
"Michael Massey ","KCR","2B/OF",999,370,373.6,27.4475855405196,-28.589876298931642,-0.14229075841204653,"Michael Massey","27684",686681
"Cole Carrigg ","COL","OF",999,21,26.2,29.3543690085897,-30.541020620727615,-0.18665161213795156,"Cole Carrigg","sa3022596",694249
"César Prieto ","STL","2B/3B/DH",999,52,47.2,27.394937508168,-28.589876298931642,-0.19493879076371012,"Cesar Prieto","30163",693409
"Orlando Arcia ","MIN","1B/2B/3B/SS",999,36,33,27.7958909611174,-28.996070182351204,-0.20017922123389575,"Orlando Arcia","13185",606115
"Jimmy Crooks ","STL","C",999,57,58.8,28.5702551744579,-29.77092188912469,-0.2006667146667489,"Jimmy Crooks","31354",699625
"Zach Cole ","HOU","OF",743.5999755859375,245,255.8,29.333894818275,-30.541020620727615,-0.20712580245260392,"Zach Cole","31583",805904
"Max Kepler ",,"OF",999,77,83.4,29.3129330963942,-30.541020620727615,-0.22808752433334623,"Max Kepler","12144",596146
"Triston Casas ","BOS","1B",746.0599975585938,52,62.2,30.1187398544228,-31.358405071320497,-0.2396652168977198,"Triston Casas","22514",671213
"Cody Freeman ","TEX","2B/3B/OF",999,82,77.7,27.3467987233371,-28.589876298931642,-0.24307757559462195,"Cody Freeman","25629",683227
"Nelson Velázquez ","STL","DH/OF",748.5599975585938,47,52.5,29.2884371519917,-30.541020620727615,-0.2525834687358979,"Nelson Velazquez","23359",676369
"Thairo Estrada ",,"2B",999,62,57.1,27.3304680937353,-28.589876298931642,-0.2594082051963218,"Thairo Estrada","16426",642731
"Will Wilson ","SEA","2B/3B",999,15,8.7,27.2939069824022,-28.589876298931642,-0.29596931652948344,"Will Wilson","25434",669717
"Ethan Murray ","MIL","2B/SS",999,5,0.6,27.6852326783854,-28.996070182351204,-0.31083750396584553,"Ethan Murray","sa3017051",696140
"Trey Sweeney ","DET","SS",999,5,0.6,27.6852326783854,-28.996070182351204,-0.31083750396584553,"Trey Sweeney","29575",700242
"Alika Williams ","PIT","SS",999,5,0.6,27.6852326783854,-28.996070182351204,-0.31083750396584553,"Alika Williams","27604",675961
"Garrett Hampson ","CIN","2B/SS/OF",999,5,0.6,27.6852326783854,-28.996070182351204,-0.31083750396584553,"Garrett Hampson","19262",641658
"Maximo Acosta ","MIA","2B/3B/SS",999,15,10.6,27.6389219462611,-28.996070182351204,-0.3571482360900937,"Maximo Acosta","27963",691185
"Mickey Gasper ","BOS","C/1B/DH",999,44,44.6,28.4125549385191,-29.77092188912469,-0.35836695060561397,"Mickey Gasper","24759",681508
"Alec Bohm ","PHI","1B/3B",239.8699951171875,411,430.1,30.0723072966069,-31.431161721578714,-0.35885442497185327,"Alec Bohm","21618",664761
"Kyle Farmer ","ATL","1B/2B/3B/SS/DH",999,31,26.9,27.6193008217874,-28.996070182351204,-0.37676936056379495,"Kyle Farmer","14813",571657
"Zack Short ","DET","SS",999,26,21.7,27.6061388232328,-28.996070182351204,-0.3899313591184008,"Zack Short","19562",670097
"Jared Serna ","MIA","2B/SS",999,10,5.2,27.5894425830898,-28.996070182351204,-0.40662759926143277,"Jared Serna","sa3015579",691858
"Trei Cruz ","DET","SS",999,10,5.2,27.5894425830898,-28.996070182351204,-0.40662759926143277,"Trei Cruz","sa3014420",669360
"Denzer Guzman ","LAA","SS",999,10,5.2,27.5894425830898,-28.996070182351204,-0.40662759926143277,"Denzer Guzman","28816",694203
"Luis Vázquez ","BAL","3B/SS",999,10,5.2,27.5894425830898,-28.996070182351204,-0.40662759926143277,"Luis Vazquez","23442",676679
"Paul DeJong ","DET","2B/3B/SS",999,10,5.2,27.5894425830898,-28.996070182351204,-0.40662759926143277,"Paul DeJong","18015",657557
"Max Schuemann ","NYY","2B/3B/SS/OF",999,36,31.8,27.577986773417,-28.996070182351204,-0.41808340893427953,"Max Schuemann","24488",680474
"Jon Berti ",,"2B/3B",999,87,81.8,27.1602152164996,-28.589876298931642,-0.4296610824320364,"Jon Berti","12037",542932
"George Lombard Jr. ","NYY","SS",999,20,15.2,27.5431318509655,-28.996070182351204,-0.4529383313856812,"George Lombard Jr.","sa3023233",806146
"Kameron Misner ","KCR","OF",999,21,24.6,29.0638300916558,-30.541020620727615,-0.4771905290717984,"Kameron Misner","26374",670224
"Juan Brito ","CLE","2B",999,25,17.9,27.102326791811,-28.589876298931642,-0.48754950712065503,"Juan Brito","26693",682877
"Vidal Bruján ","NYM","3B/SS/OF",999,36,31.4,27.5053520441835,-28.996070182351204,-0.49071813816774257,"Vidal Brujan","20536",660644
"Troy Johnston ","COL","1B/OF/DH",748.4099731445312,201,209.1,29.0473776172958,-30.541020620727615,-0.4936430034317918,"Troy Johnston","26143",687859
"Luis Campusano ","SDP","C/DH",999,181,184.1,28.2320649661261,-29.77092188912469,-0.5388569229986513,"Luis Campusano","22217",669134
"Rece Hinds ","CIN","OF",999,15,18.1,29.0008231193885,-30.541020620727615,-0.5401975013390818,"Rece Hinds","27493",677956
"Bryan De La Cruz ","PHI","OF",999,15,18.1,29.0008231193885,-30.541020620727615,-0.5401975013390818,"Bryan De La Cruz","19600",650559
"Anthony Santander ","TOR","OF/DH",748.4199829101562,15,18.1,29.0008231193885,-30.541020620727615,-0.5401975013390818,"Anthony Santander","14551",623993
"Cooper Pratt ","MIL","SS",999,16,10.6,27.452704049965,-28.996070182351204,-0.5433661323861758,"Cooper Pratt","sa3022867",806198
"Mason McCoy ","SDP","SS",999,16,10.6,27.452704049965,-28.996070182351204,-0.5433661323861758,"Mason McCoy","22232",669200
"Denzel Clarke ","ATH","OF",728.3300170898438,197,204.7,28.9932671809121,-30.541020620727615,-0.5477534398155564,"Denzel Clarke","29858",672016
"Cameron Cauley ","TEX","2B/SS",999,31,25.8,27.4195553163953,-28.996070182351204,-0.5765148659558148,"Cameron Cauley","sa3017167",695508
"Alek Thomas ","LAD","OF",746.030029296875,31,34.3,28.9630433126065,-30.541020620727615,-0.5779773081211494,"Alek Thomas","23792",677950
"Ryan Bliss ","SEA","2B",999,20,12.2,26.9983713817146,-28.589876298931642,-0.5915049172170876,"Ryan Bliss","29547",669208
"Aidan Miller ","PHI","SS",999,21,15.2,27.3569139546694,-28.996070182351204,-0.6391562276817633,"Aidan Miller","sa3022609",805795
"James Outman ","MIN","OF",999,144,149.8,28.8936990973116,-30.541020620727615,-0.6473215234159917,"James Outman","24770",681546
"Graham Pauley ","MIA","1B/2B/3B",999,134,128.8,26.9425547755156,-28.589876298931642,-0.6473215234159946,"Graham Pauley","31363",688363
"Edwin Arroyo ","CIN","SS",999,98,94.1,27.3453362811716,-28.996070182351204,-0.6507339011795139,"Edwin Arroyo","sa3017626",695490
"Josh Kasevich ","TOR","SS",999,15,8.7,27.2939069824022,-28.996070182351204,-0.7021631999490434,"Josh Kasevich","sa3020203",688460
"Henry Davis ","PIT","C",999,197,199.5,28.049015700877,-29.77092188912469,-0.7219061882476423,"Henry Davis","29617",680779
"Edmundo Sosa ","PHI","2B/3B/SS",999,273,273.1,27.261245761332,-28.996070182351204,-0.7348244210192096,"Edmundo Sosa","17022",624641
"Kaelen Culpepper ","MIN","SS",999,67,61.8,27.2528366807481,-28.996070182351204,-0.7432335016031064,"Kaelen Culpepper","sa3025360",701785
"Lenyn Sosa ","TOR","1B/2B/DH",487.05999755859375,149,143.3,26.7822952657875,-28.589876298931642,-0.8075810331441942,"Lenyn Sosa","22896",672820
"Cooper Ingle ","CLE","C",999,9,6.2,27.9572473024695,-29.77092188912469,-0.8136745866551813,"Cooper Ingle","sa3023069",694876
"Omar Martinez ","LAA","C",999,9,6.2,27.9572473024695,-29.77092188912469,-0.8136745866551813,"Omar Martinez","25369",683079
"Tyler Locklear ","ARI","1B",999,31,37.4,29.5259624641658,-31.358405071320497,-0.832442607154688,"Tyler Locklear","31396",682988
"Joey Bart ","PIT","C/DH",999,155,155.7,27.9166644942483,-29.77092188912469,-0.854257394876385,"Joey Bart","21524",663698
"Henry Bolte ","ATH","OF",999,166,171.1,28.6647047104797,-30.541020620727615,-0.8763159102478959,"Henry Bolte","31448",703607
"Tommy Troy ","ARI","2B/SS",999,16,8.7,27.1076890861061,-28.996070182351204,-0.8883810962451226,"Tommy Troy","sa3022561",694371
"Eduardo Valencia ","DET","C/1B",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Eduardo Valencia","sa3006622",680664
"Jeferson Quero ","MIL","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Jeferson Quero","28272",691620
"Korey Lee ","CHW","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Korey Lee","25543",686676
"Willie MacIver ","TOR","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Willie MacIver","24641",680862
"Logan Porter ","SFG","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Logan Porter","20626",682515
"Riley Adams ","WSN","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Riley Adams","19864",656180
"Jhonny Pereda ","SEA","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Jhonny Pereda","19802",640902
"Brian Serven ","ATH","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Brian Serven","19422",661531
"Seby Zavala ","LAD","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Seby Zavala","18887",664874
"P.J. Higgins ","CIN","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"P.J. Higgins","18433",664731
"Alex Jackson ","MIN","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Alex Jackson","17276",656577
"Jose Herrera ","TEX","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Jose Herrera","17040",645444
"Tomás Nido ","DET","C",999,5,1.6,27.866819501469,-29.77092188912469,-0.9041023876556731,"Tomas Nido","13755",621512
"Justyn-Henry Malloy ","TBR","OF/DH",999,26,27.3,28.6230250325013,-30.541020620727615,-0.9179955882263326,"Justyn-Henry Malloy","29606",669234
"Nick Loftin ","KCR","1B/2B/3B/OF",999,118,110.9,26.6716369830555,-28.589876298931642,-0.9182393158761468,"Nick Loftin","27630",679845
"Jared Oliva ","SFG","OF",999,26,27.1,28.5867076678846,-30.541020620727615,-0.9543129528430656,"Jared Oliva","19968",666931
"Christian Koss ","SFG","2B/3B/SS",999,46,39.1,27.0413916189668,-28.996070182351204,-0.9546785633844008,"Christian Koss","27653",683766
"Zac Veen ","COL","OF",743.6599731445312,72,74,28.5371064408884,-30.541020620727615,-1.0039141798393088,"Zac Veen","27770",691728
"Gavin Lux ","TBR","2B/3B/OF/DH",745.989990234375,223,218.1,26.5848653065349,-28.589876298931642,-1.0050109923966977,"Gavin Lux","19955",666158
"Josh Smith ","TEX","1B/2B/3B/SS/OF/DH",428.9100036621094,288,286.9,26.9738754754452,-28.996070182351204,-1.022194706905966,"Josh Smith","26396",669701
"Abimelec Ortiz ","WSN","1B",999,118,125.5,29.3228046000769,-31.358405071320497,-1.0356004712436198,"Abimelec Ortiz","sa3016926",694673
"Michael Stefanic ","ATH","2B",999,88,79.4,26.5381889448027,-28.589876298931642,-1.051687354128895,"Michael Stefanic","25353",683021
"Tyler Callihan ","PIT","2B/OF",999,26,15.8,26.5347765670393,-28.589876298931642,-1.055099731892414,"Tyler Callihan","27497",682997
"Noelvi Marte ","CIN","3B/OF",147.7100067138672,195,204.7,29.3657029735043,-31.431161721578714,-1.0654587480744917,"Noelvi Marte","26517",682622
"Dylan Crews ","WSN","OF",282.2200012207031,309,316.6,28.4564282988121,-30.541020620727615,-1.0845923219154887,"Dylan Crews","33541",686611
"Garrett Stubbs ","PHI","C",999,14,9.7,27.6617117017819,-29.77092188912469,-1.1092101873427893,"Garrett Stubbs","18067",596117
"Mike Tauchman ","NYM","OF/DH",999,52,52.8,28.4118237174364,-30.541020620727615,-1.1291969032912057,"Mike Tauchman","15274",643565
"Ezequiel Duran ","TEX","1B/2B/3B/SS/OF",999,319,318.1,26.8666295704768,-28.996070182351204,-1.1294406118743994,"Ezequiel Duran","23733",677649
"RJ Schreck ","TOR","OF",999,5,4.6,28.41157997072,-30.541020620727615,-1.1294406500076368,"RJ Schreck","sa3022602",702302
"Jacob Gonzalez ","CHW","2B/SS",999,21,12.3,26.8303121677269,-28.996070182351204,-1.1657580146243665,"Jacob Gonzalez","sa3022498",694378
"Brock Wilken ","MIL","3B",999,21,25.7,29.2635755970479,-31.431161721578714,-1.1675861245308807,"Brock Wilken","sa3022499",694385
"Heston Kjerstad ","BAL","OF",999,20,19.7,28.360272554842,-30.541020620727615,-1.1807480658856329,"Heston Kjerstad","31166",677008
"Gabriel Gonzalez ","MIN","OF",999,36,36,28.3406514303683,-30.541020620727615,-1.200369190359337,"Gabriel Gonzalez","sa3015723",694224
"Michael Helman ","TEX","OF",999,21,20.6,28.3374827993212,-30.541020620727615,-1.2035378214064316,"Michael Helman","24605",680737
"Dom Keegan ","TBR","C",999,19,14.3,27.5659216064863,-29.77092188912469,-1.2050002826383732,"Dom Keegan","sa3020194",681371
"TJ Rumfield ","COL","1B/DH",999,334,345.9,29.1214748077613,-31.358405071320497,-1.2369302635592616,"TJ Rumfield","29805",681198
"Ryan Kreidler ","MIN","OF",999,41,40.9,28.2993373819978,-30.541020620727615,-1.241683238729825,"Ryan Kreidler","25867",668952
"José Caballero ","NYY","2B/3B/SS/OF",200.02999877929688,235,231.1,26.7108792510695,-28.996070182351204,-1.285190931281694,"Jose Caballero","23401",676609
"Max Clark ","DET","OF",999,87,87.8,28.2497361550015,-30.541020620727615,-1.2912844657260676,"Max Clark","sa3022683",703601
"Rhys Hoskins ","CLE","1B/DH",737.989990234375,288,298.4,29.0621239409073,-31.358405071320497,-1.2962811304132114,"Rhys Hoskins","16472",656555
"Austin Slater ","NYM","OF/DH",999,26,25.2,28.2416927040256,-30.541020620727615,-1.2993279167020155,"Austin Slater","16153",596103
"Kristian Robinson ","ARI","OF",999,5,3.6,28.2299931476363,-30.541020620727615,-1.3110274730912899,"Kristian Robinson","sa3006884",677565
"Steward Berroa ","PHI","OF",999,5,3.6,28.2299931476363,-30.541020620727615,-1.3110274730912899,"Steward Berroa","22766",672642
"Akil Baddoo ","MIL","OF",999,5,3.6,28.2299931476363,-30.541020620727615,-1.3110274730912899,"Akil Baddoo","22168",668731
"Andrew Benintendi ","CHW","OF/DH",735.8099975585938,363,370.6,28.2063503453412,-30.541020620727615,-1.33467027538642,"Andrew Benintendi","17901",643217
"Kemp Alderman ","MIA","OF",999,26,24.9,28.1872166571005,-30.541020620727615,-1.3538039636271093,"Kemp Alderman","sa3022562",694580
"Matthew Lugo ","LAA","OF",999,20,18.7,28.1786857317584,-30.541020620727615,-1.3623348889692957,"Matthew Lugo","25980",683090
"Jim Jarvis ","ATL","SS",999,21,11.2,26.6305666623348,-28.996070182351204,-1.3655035200163863,"Jim Jarvis","33492",805347
"Yohel Pozo ","STL","C/1B/DH",999,75,70.8,27.3973749181324,-29.77092188912469,-1.373546970992328,"Yohel Pozo","18848",650968
"Walker Jenkins ","MIN","OF",999,31,29.8,28.14590260873,-30.541020620727615,-1.3951180119975999,"Walker Jenkins","sa3022894",805805
"Gabriel Rincones Jr. ","PHI","OF",999,31,29.8,28.14590260873,-30.541020620727615,-1.3951180119975999,"Gabriel Rincones Jr.","sa3020758",687282
"Jared Triolo ","PIT","1B/2B/3B/SS",735.5399780273438,231,226.3,26.5841340854523,-28.996070182351204,-1.4119360968989252,"Jared Triolo","25807",669707
