Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Paul Goldschmidt ","NYY","1B",748.3599853515625,289,317.1,27.3832358965482,-26.17174546743501,2.211490429113146,"Paul Goldschmidt","9218",502671
"Sean Murphy ","ATL","C/DH",746.0599975585938,322,350.2,27.2562221941493,-26.118931097220212,2.137291096929145,"Sean Murphy","19352",669221
"Christian Moore ","LAA","2B",748.3499755859375,129,139.3,24.9975166712274,-23.899593341934043,2.0979233292933848,"Christian Moore","34979",695681
"Brett Baty ","NYM","1B/2B/3B/OF/DH",292.9200134277344,324,350.3,26.9181130016269,-25.85032301116273,2.0677899904642234,"Brett Baty","26123",683146
"Jordan Beck ","COL","OF/DH",232.9199981689453,321,347,26.8792312540419,-25.85032301116273,2.0289082428791234,"Jordan Beck","31431",687597
"Jordan Lawlar ","ARI","2B/3B/OF/DH",261.6499938964844,245,268.7,26.8129702653,-25.85032301116273,1.9626472541373063,"Jordan Lawlar","29976",691783
"Agustín Ramírez ","MIA","C/DH",86.8499984741211,165,187.5,26.9548886304299,-26.118931097220212,1.8359575332096334,"Agustin Ramirez","26546",682663
"Christopher Morel ","MIA","OF/DH",999,220,242.2,26.6623034914142,-25.85032301116273,1.8119804802515478,"Christopher Morel","21897",666624
"Jasson Domínguez ","NYY","OF/DH",421.5400085449219,177,198,26.6423765895971,-25.85032301116273,1.7920535784343357,"Jasson Dominguez","28080",691176
"Dalton Rushing ","LAD","C/1B",745.8300170898438,194,216.9,26.897376050444,-26.118931097220212,1.7784449532237572,"Dalton Rushing","31382",687221
"Masyn Winn ","STL","SS",364.7799987792969,497,514,24.5492425830319,-23.77630580920501,1.7729367738268862,"Masyn Winn","27479",691026
"Jake Bauers ","MIL","1B/OF/DH",999,302,326,26.6156454070705,-25.85032301116273,1.7653223959078264,"Jake Bauers","15194",641343
"Ronny Mauricio ","NYM","2B/3B/SS/DH",999,43,48.5,24.5416281732168,-23.77630580920501,1.7653223640118374,"Ronny Mauricio","23698",677595
"Nico Hoerner ","CHC","2B/SS",101.93000030517578,509,526,24.4967522261842,-23.77630580920501,1.7204464169792024,"Nico Hoerner","21479",663538
"Josh Bell ","MIN","1B/DH",636.3300170898438,461,490.5,26.8735610201175,-26.17174546743501,1.701815552682434,"Josh Bell","13145",605137
"Austin Wells ","NYY","C",246.13999938964844,358,384.4,26.7867251028242,-26.118931097220212,1.6677940056039735,"Austin Wells","27562",669224
"Kristian Campbell ","BOS","2B/OF",746.1400146484375,48,52.8,24.3984137386706,-23.899593341934043,1.498820396736552,"Kristian Campbell","33644",692225
"Josh Rojas ","KCR","2B/3B/OF",999,32,36.3,24.3817269864725,-23.899593341934043,1.4821336445384334,"Josh Rojas","19734",668942
"Sam Antonacci ","CHW","OF",999,362,385.8,26.3185240649675,-25.85032301116273,1.4682010538047248,"Sam Antonacci","35101",803011
"Trevor Larnach ","MIN","OF/DH",748.52001953125,321,343.6,26.2898487703423,-25.85032301116273,1.439525759179569,"Trevor Larnach","21501",663616
"Daylen Lile ","WSN","OF/DH",206.50999450683594,434,459.3,26.2636036078665,-25.85032301116273,1.4132805967037234,"Daylen Lile","29995",695734
"Luke Raley ","SEA","1B/OF/DH",748.25,332,354.7,26.2590673888309,-25.85032301116273,1.4087443776681998,"Luke Raley","19354",670042
"Griffin Conine ","MIA","OF",999,204,223.2,26.2122472659077,-25.85032301116273,1.3619242547449304,"Griffin Conine","21626",665052
"Dominic Canzone ","SEA","OF/DH",477.1600036621094,311,332.6,26.1602429450587,-25.85032301116273,1.3099199338959053,"Dominic Canzone","26438",686527
"Tommy Edman ","LAD","2B/3B/OF",730.1199951171875,286,295.2,24.1200852675478,-23.899593341934043,1.2204919256137776,"Tommy Edman","19470",669242
"Esteury Ruiz ","MIA","OF",748.530029296875,139,155.5,26.0285310009928,-25.85032301116273,1.1782079898300395,"Esteury Ruiz","21780",665923
"Kyle Teel ","CHW","C/DH",266.8800048828125,238,258.3,26.2542071564283,-26.118931097220212,1.1352760592080775,"Kyle Teel","33549",691019
"Ryan Ritter ","COL","2B/SS",999,70,72.4,23.886146723407,-23.77630580920501,1.109840914202012,"Ryan Ritter","31500",690022
"Cameron Cauley ","TEX","2B/SS",999,22,22.6,23.7840821300156,-23.77630580920501,1.007776320810624,"Cameron Cauley","sa3017167",695508
"Coby Mayo ","BAL","1B/3B/DH",459.1600036621094,193,214.1,26.5897242260658,-26.589724226065826,1,"Coby Mayo","28312",691723
"TJ Rumfield ","COL","1B/DH",999,348,370.6,26.1717454674351,-26.17174546743501,1,"TJ Rumfield","29805",681198
"J.T. Realmuto ","PHI","C",212.27000427246094,368,390.8,26.1189310972202,-26.118931097220212,1,"J.T. Realmuto","11739",592663
"Denzel Clarke ","ATH","OF",728.3300170898438,259,277.5,25.8503230111628,-25.85032301116273,1,"Denzel Clarke","29858",672016
"José Tena ","WSN","2B/3B/DH",999,166,170.9,23.899593341934,-23.899593341934043,1,"Jose Tena","23691",677588
"Edmundo Sosa ","PHI","2B/3B/SS",999,214,219.4,23.776305809205,-23.77630580920501,1,"Edmundo Sosa","17022",624641
"Tyler Austin ","CHC","1B",999,102,117.8,26.0690328154134,-26.17174546743501,0.8972873479784066,"Tyler Austin","11850",592122
"Triston Casas ","BOS","1B",746.0599975585938,64,78.7,26.0445697105086,-26.17174546743501,0.872824243073662,"Triston Casas","22514",671213
"Josh Smith ","TEX","1B/2B/3B/SS/OF/DH",428.9100036621094,308,314.5,23.5558139154872,-23.77630580920501,0.7795081062822149,"Josh Smith","26396",669701
"Kyle Farmer ","ATL","1B/2B/3B/SS/DH",999,32,31.5,23.5496575977202,-23.77630580920501,0.7733517885151493,"Kyle Farmer","14813",571657
"Spencer Jones ","NYY","OF",999,123,135.9,25.4744661018921,-25.85032301116273,0.6241430907293792,"Spencer Jones","sa3019969",682987
"Logan O'Hoppe ","LAA","C/DH",246.50999450683594,267,284.7,25.6766512084722,-26.118931097220212,0.5577201112520043,"Logan O'Hoppe","24729",681351
"Taylor Trammell ","HOU","OF",999,113,125.1,25.3795298344732,-25.85032301116273,0.5292068233103946,"Taylor Trammell","19960",666211
"Nolan Schanuel ","LAA","1B",594.6599731445312,450,472.4,25.690907876365,-26.17174546743501,0.5191624089300049,"Nolan Schanuel","33189",694384
"Aidan Miller ","PHI","SS",999,16,13.6,23.2902839404693,-23.77630580920501,0.5139781312642699,"Aidan Miller","sa3022609",805795
"Christian Cairo ","PHI","2B/3B/SS",999,16,13.6,23.2902839404693,-23.77630580920501,0.5139781312642699,"Christian Cairo","sa3010028",686551
"Vaughn Grissom ","LAA","2B",999,214,217.3,23.4122754516259,-23.899593341934043,0.5126821096918269,"Vaughn Grissom","26031",687093
"Vidal Bruján ","NYM","3B/SS/OF",999,38,36,23.2633907353112,-23.77630580920501,0.48708492610620735,"Vidal Brujan","20536",660644
"James Outman ","MIN","OF",999,150,162.7,25.3216932411202,-25.85032301116273,0.4713702299574105,"James Outman","24770",681546
"Andruw Monasterio ","BOS","1B/2B/3B/SS",999,86,85.1,23.2441118761762,-23.77630580920501,0.46780606697121196,"Andruw Monasterio","19455",655316
"Josh Kasevich ","TOR","SS",999,16,13.3,23.2382796036723,-23.77630580920501,0.46197379446725007,"Josh Kasevich","sa3020203",688460
"Leo Jiménez ","MIA","2B",999,134,134.8,23.3288416906353,-23.899593341934043,0.4292483487012181,"Leo Jimenez","23782",677870
"Kaelen Culpepper ","MIN","SS",999,70,68.4,23.1927555661135,-23.77630580920501,0.41644975690841146,"Kaelen Culpepper","sa3025360",701785
"Bryan Torres ","STL","2B/OF",999,22,19.8,23.2987083199101,-23.899593341934043,0.39911497797607376,"Bryan Torres","sa885119",663494
"Miles Mastrobuoni ","SEA","2B/3B/OF",999,16,13.6,23.2902839404693,-23.899593341934043,0.390690598535235,"Miles Mastrobuoni","20017",670156
"Ryan Mountcastle ","BAL","1B/DH",748.0900268554688,64,75.8,25.5418611214708,-26.17174546743501,0.3701156540358057,"Ryan Mountcastle","18373",663624
"Juan Brito ","CLE","2B",999,32,29.8,23.2549663558704,-23.899593341934043,0.3553730139363339,"Juan Brito","26693",682877
"Orlando Arcia ","MIN","1B/2B/3B/SS",999,38,35,23.0900429459878,-23.77630580920501,0.3137371367828071,"Orlando Arcia","13185",606115
"Nathaniel Lowe ","CIN","1B/DH",999,166,179.9,25.4597234458446,-26.17174546743501,0.2879779784096308,"Nathaniel Lowe","19566",663993
"Adael Amador ","COL","2B",999,43,40.6,23.172180637562,-23.899593341934043,0.27258729562794504,"Adael Amador","27962",691182
"Kody Clemens ","MIN","1B/2B/OF",700.7000122070312,209,210.7,23.1567899707283,-23.899593341934043,0.2571966287942572,"Kody Clemens","20572",665019
"Jesse Winker ",,"DH",999,129,144.1,25.8295860599797,-26.589724226065826,0.23986183391391847,"Jesse Winker","13590",608385
"Kahlil Watson ","CLE","SS/OF",999,5,0.6,22.9917045222661,-23.77630580920501,0.21539871306117941,"Kahlil Watson","sa3017513",696135
"Ethan Murray ","MIL","2B/SS",999,5,0.6,22.9917045222661,-23.77630580920501,0.21539871306117941,"Ethan Murray","sa3017051",696140
"Trey Sweeney ","DET","SS",999,5,0.6,22.9917045222661,-23.77630580920501,0.21539871306117941,"Trey Sweeney","29575",700242
"Alika Williams ","PIT","SS",999,5,0.6,22.9917045222661,-23.77630580920501,0.21539871306117941,"Alika Williams","27604",675961
"Garrett Hampson ","CIN","2B/SS/OF",999,5,0.6,22.9917045222661,-23.77630580920501,0.21539871306117941,"Garrett Hampson","19262",641658
"Hao-Yu  Lee ","DET","2B/3B",999,48,45.1,23.0636357608804,-23.899593341934043,0.16404241894637672,"Hao-Yu  Lee","30080",701678
"Emmanuel Rodriguez ","MIN","OF",999,54,62.5,25.0135553807433,-25.85032301116273,0.16323236958060405,"Emmanuel Rodriguez","sa3014693",691181
"Kyren Paris ","LAA","2B/OF",999,11,7.1,23.052133238504,-23.899593341934043,0.152539896570003,"Kyren Paris","26420",677347
"Amed Rosario ","NYY","2B/3B/OF",999,220,221.3,23.0393346945552,-23.899593341934043,0.13974135262118337,"Amed Rosario","15518",642708
"Max Kepler ",,"OF",999,80,89,24.9865001689017,-25.85032301116273,0.1361771577389861,"Max Kepler","12144",596146
"Troy Johnston ","COL","1B/OF/DH",748.4099731445312,209,221.1,24.9596069796917,-25.85032301116273,0.10928396852892142,"Troy Johnston","26143",687859
"Jahmai Jones ","DET","OF/DH",999,107,116.5,24.9550707606561,-25.85032301116273,0.10474774949339793,"Jahmai Jones","18872",663330
"Leo De Vries ","ATH","SS",999,86,83,22.880081518597,-23.77630580920501,0.10377570939207381,"Leo De Vries","sa3023363",815888
"Max Anderson ","DET","2B",999,5,0.6,22.9917045222661,-23.899593341934043,0.0921111803321446,"Max Anderson","sa3022567",801194
"James Triantos ","CHC","2B/3B",999,5,0.6,22.9917045222661,-23.899593341934043,0.0921111803321446,"James Triantos","sa3017295",701649
"Tyler Fitzgerald ","LAD","2B",999,5,0.6,22.9917045222661,-23.899593341934043,0.0921111803321446,"Tyler Fitzgerald","26208",666149
"Nick Madrigal ","LAA","2B/3B",999,5,0.6,22.9917045222661,-23.899593341934043,0.0921111803321446,"Nick Madrigal","20521",663611
"Chris Taylor ","LAA","2B/OF",999,5,0.6,22.9917045222661,-23.899593341934043,0.0921111803321446,"Chris Taylor","13757",621035
"César Prieto ","STL","2B/DH",999,54,50.8,22.9853862456596,-23.899593341934043,0.08579290372551363,"Cesar Prieto","30163",693409
"Heriberto Hernández ","MIA","OF/DH",999,155,165.6,24.9357919015212,-25.85032301116273,0.08546889035840577,"Heriberto Hernandez","24878",681715
"Will Wagner ","SDP","1B/2B/3B/DH",999,16,11.7,22.9609231407548,-23.899593341934043,0.061329798820775605,"Will Wagner","29634",695238
"Brenton Doyle ","COL","OF",166.25,407,423.6,24.8735811436601,-25.85032301116273,0.02325813249743447,"Brenton Doyle","25479",686668
"Josh Jung ","TEX","3B/DH",610.5,465,487.2,25.5906253724407,-26.589724226065826,0.0009011463749019066,"Josh Jung","26299",673962
"Yoán Moncada ","LAA","3B",746.1500244140625,359,378.5,25.5862511600888,-26.589724226065826,-0.003473065977066092,"Yoan Moncada","17232",660162
"Ryan Waldschmidt ","ARI","OF",999,93,101.4,24.825626942056,-25.85032301116273,-0.024696069106710183,"Ryan Waldschmidt","sa3025261",814439
"Trei Cruz ","DET","SS",999,11,5.2,22.7227724387896,-23.77630580920501,-0.0535333704154215,"Trei Cruz","sa3014420",669360
"Brandon Drury ","KCR","2B/3B",999,27,22.3,22.8434678645818,-23.899593341934043,-0.0561254773522919,"Brandon Drury","11615",592273
"Gary Sánchez ","MIL","C/1B/DH",999,156,167.2,25.0354263787112,-26.118931097220212,-0.08350471850901275,"Gary Sanchez","11442",596142
"Cole Carrigg ","COL","OF",999,21,27.1,24.7418691676983,-25.85032301116273,-0.10845384346442377,"Cole Carrigg","sa3022596",694249
"Steven Kwan ","CLE","OF",169.60000610351562,489,506.8,24.7229143857224,-25.85032301116273,-0.12740862544032638,"Steven Kwan","24610",680757
"Edwin Arroyo ","CIN","SS",999,43,37.5,22.6348024906595,-23.77630580920501,-0.1415033185455552,"Edwin Arroyo","sa3017626",695490
"José Fermín ","STL","2B/3B/OF",999,167,165.3,22.7511237359957,-23.899593341934043,-0.14846960593841074,"Jose Fermin","21746",665877
"Shay Whitcomb ","HOU","2B/3B",999,75,70.9,22.7375151107851,-23.899593341934043,-0.162078231148989,"Shay Whitcomb","27789",694376
"Nick Sogard ","BOS","1B/2B/3B",999,11,5.2,22.7227724387896,-23.899593341934043,-0.17682090314445653,"Nick Sogard","25483",686765
"Cooper Pratt ","MIL","SS",999,16,9.6,22.5968927831756,-23.77630580920501,-0.17941302602932785,"Cooper Pratt","sa3022867",806198
"Maximo Acosta ","MIA","2B/3B/SS",999,16,9.6,22.5968927831756,-23.77630580920501,-0.17941302602932785,"Maximo Acosta","27963",691185
"Mason McCoy ","SDP","SS",999,16,9.6,22.5968927831756,-23.77630580920501,-0.17941302602932785,"Mason McCoy","22232",669200
"Jared Serna ","MIA","2B/SS",999,11,4.2,22.5494246494662,-23.77630580920501,-0.22688115973882161,"Jared Serna","sa3015579",691858
"Denzer Guzman ","LAA","SS",999,11,4.2,22.5494246494662,-23.77630580920501,-0.22688115973882161,"Denzer Guzman","28816",694203
"Luis Vázquez ","BAL","3B/SS",999,11,4.2,22.5494246494662,-23.77630580920501,-0.22688115973882161,"Luis Vazquez","23442",676679
"Paul DeJong ","DET","2B/3B/SS",999,11,4.2,22.5494246494662,-23.77630580920501,-0.22688115973882161,"Paul DeJong","18015",657557
"Anthony Santander ","TOR","OF/DH",748.4199829101562,16,21.1,24.5903923603947,-25.85032301116273,-0.2599306507679573,"Anthony Santander","14551",623993
"George Lombard Jr. ","NYY","SS",999,21,14.2,22.5056826854265,-23.77630580920501,-0.270623123778555,"George Lombard Jr.","sa3023233",806146
"Ramón Urías ","STL","1B/2B/3B",999,194,192,22.5810160962913,-23.899593341934043,-0.31857724564271717,"Ramon Urias","18795",602104
"Andrés Giménez ","TOR","2B/SS",412.2200012207031,470,474.2,22.4484941825997,-23.77630580920501,-0.327811626605335,"Andres Gimenez","19950",665926
"Graham Pauley ","MIA","1B/2B/3B",999,139,135.3,22.5269056566601,-23.899593341934043,-0.37268768527394447,"Graham Pauley","31363",688363
"Rhys Hoskins ","CLE","1B/DH",737.989990234375,303,316.5,24.7911194227709,-26.17174546743501,-0.38062604466411987,"Rhys Hoskins","16472",656555
"Tyler Callihan ","PIT","2B/OF",999,27,20.4,22.5141070648673,-23.899593341934043,-0.3854862770667544,"Tyler Callihan","27497",682997
"Ryan Bliss ","SEA","2B",999,21,14.2,22.5056826854265,-23.899593341934043,-0.39391065650759005,"Ryan Bliss","29547",669208
"Ty France ","SDP","1B/DH",999,238,249.7,24.7634161682471,-26.17174546743501,-0.40832929918794836,"Ty France","17982",664034
"Jorge Mateo ","ATL","2B/SS/OF/DH",999,70,63.6,22.3606861773611,-23.77630580920501,-0.41561963184390427,"Jorge Mateo","17273",622761
"Dillon Dingler ","DET","C/DH",254.6199951171875,358,372.3,24.6892168520111,-26.118931097220212,-0.4297142452091569,"Dillon Dingler","27464",693307
"Tommy Troy ","ARI","2B/SS",999,16,7.7,22.2675319834612,-23.77630580920501,-0.508773825743787,"Tommy Troy","sa3022561",694371
"Andy Ibáñez ","NYM","1B/2B/3B",999,70,63.6,22.3606861773611,-23.899593341934043,-0.5389071645729393,"Andy Ibanez","18819",628451
"Zac Veen ","COL","OF",743.6599731445312,80,85,24.2931090116082,-25.85032301116273,-0.5572139995546084,"Zac Veen","27770",691728
"Henry Bolte ","ATH","OF",999,38,41.8,24.2688079133869,-25.85032301116273,-0.5815150977757941,"Henry Bolte","sa3020006",703607
"Heston Kjerstad ","BAL","OF",999,21,24.3,24.2564953575928,-25.85032301116273,-0.5938276535699425,"Heston Kjerstad","31166",677008
"Thairo Estrada ",,"2B",999,64,57,22.2829226821909,-23.899593341934043,-0.6166706597431353,"Thairo Estrada","16426",642731
"Brice Matthews ","HOU","2B/OF",740.969970703125,188,184.1,22.2779004750008,-23.899593341934043,-0.6216928669333366,"Brice Matthews","33280",694728
"Cody Freeman ","TEX","2B/3B/OF",999,86,79.5,22.2733642559652,-23.899593341934043,-0.62622908596886,"Cody Freeman","25629",683227
"Tim Tawa ","ARI","1B/2B/3B/OF",748.489990234375,98,91.8,22.2728782359145,-23.899593341934043,-0.6267151060195204,"Tim Tawa","29571",694374
"Will Wilson ","SEA","2B/3B",999,16,7.7,22.2675319834612,-23.899593341934043,-0.6320613584728219,"Will Wilson","25434",669717
"Max Muncy ","ATH","2B/3B/SS",672.719970703125,227,223.3,22.1419763731105,-23.77630580920501,-0.634329436094593,"Max Muncy","29779",691777
"Mike Tauchman ","NYM","OF/DH",999,43,46.6,24.2122673735024,-25.85032301116273,-0.6380556376603428,"Mike Tauchman","15274",643565
"John Rave ","KCR","OF",999,70,74.2,24.1981727441891,-25.85032301116273,-0.6521502669735899,"John Rave","26284",670231
"Pavin Smith ","ARI","1B/DH",999,152,160,24.4982102384922,-26.17174546743501,-0.6735352289427963,"Pavin Smith","19892",656976
"Andrés Chaparro ","WSN","1B",999,70,75.9,24.4928639860389,-26.17174546743501,-0.6788814813960946,"Andres Chaparro","21797",665953
"Dylan Crews ","WSN","OF",282.2200012207031,321,331.3,24.1576709616645,-25.85032301116273,-0.6926520494982469,"Dylan Crews","33541",686611
"Carson Williams ","TBR","SS",724.5499877929688,265,261.9,22.0797655833534,-23.77630580920501,-0.6965402258515534,"Carson Williams","30038",700246
"Kameron Misner ","KCR","OF",999,21,23.6,24.1351519050665,-25.85032301116273,-0.7151711060963228,"Kameron Misner","26374",670224
"Christian Encarnacion-Strand ","BAL","1B/3B",999,16,22.7,24.8677488233122,-26.589724226065826,-0.721975402753614,"Christian Encarnacion-Strand","30011",687952
"Blaine Crim ","COL","1B",999,80,85.7,24.4144524641345,-26.17174546743501,-0.7572930033005065,"Blaine Crim","25714",688760
"Jared Young ","NYM","1B/OF/DH",999,16,18.1,24.0703489924245,-25.85032301116273,-0.7799740187381545,"Jared Young","20404",676724
"Weston Wilson ","BAL","1B/2B/3B/OF",999,38,29.4,22.1192953257768,-23.899593341934043,-0.7802980161572617,"Weston Wilson","19358",642215
"Austin Hays ","CHW","OF/DH",572.469970703125,232,239.5,24.0616006315127,-25.85032301116273,-0.788722379650109,"Austin Hays","19363",669720
"Walker Jenkins ","MIN","OF",999,32,34.4,24.052366186758,-25.85032301116273,-0.7979568244047117,"Walker Jenkins","sa3022894",805805
"Justin Foscue ","TEX","1B/2B/DH",999,86,78.5,22.1000164666418,-23.899593341934043,-0.7995768752922572,"Justin Foscue","27501",679822
"Max Schuemann ","NYY","2B/3B/SS/OF",999,32,22.4,21.9721927148772,-23.77630580920501,-0.804113094327787,"Max Schuemann","24488",680474
"Sterlin Thompson ","COL","OF",999,48,50.7,24.0343833810914,-25.85032301116273,-0.8159396300712718,"Sterlin Thompson","sa3019999",694514
"Jim Jarvis ","ATL","SS",999,54,44.8,21.9452995097192,-23.77630580920501,-0.8310062994858431,"Jim Jarvis","33492",805347
"Zach Dezenzo ","HOU","OF/DH",999,86,89.5,24.0068421491992,-25.85032301116273,-0.8434808619635503,"Zach Dezenzo","31562",701305
"Christian Koss ","SFG","2B/3B/SS",999,59,49.8,21.9234285276993,-23.77630580920501,-0.8528772815057131,"Christian Koss","27653",683766
"Abimelec Ortiz ","WSN","1B",999,123,129.1,24.295701134493,-26.17174546743501,-0.8760443329420191,"Abimelec Ortiz","sa3016926",694673
"CJ Kayfus ","CLE","1B/OF",999,144,148.6,23.9438213260245,-25.85032301116273,-0.9065016851382823,"CJ Kayfus","33704",692216
"Jacob Gonzalez ","CHW","2B/SS",999,22,11.3,21.8252521106612,-23.77630580920501,-0.951053698543785,"Jacob Gonzalez","sa3022498",694378
"Rece Hinds ","CIN","OF",999,16,17.1,23.8970012031012,-25.85032301116273,-0.9533218080615549,"Rece Hinds","27493",677956
"Kevin Alcántara ","CHC","OF",999,16,17.1,23.8970012031012,-25.85032301116273,-0.9533218080615549,"Kevin Alcantara","25971",682634
"Nick Loftin ","KCR","1B/2B/3B/OF",999,123,115.5,21.9381711996947,-23.899593341934043,-0.9614221422392868,"Nick Loftin","27630",679845
"Cooper Ingle ","CLE","C",999,39,42,24.1257554855242,-26.118931097220212,-0.9931756116959731,"Cooper Ingle","sa3023069",694876
"Jared Oliva ","SFG","OF",999,32,33.2,23.8443488395699,-25.85032301116273,-1.005974171592794,"Jared Oliva","19968",666931
"Nelson Velázquez ","STL","DH/OF",748.5599975585938,49,50.5,23.8219918374995,-25.85032301116273,-1.0283311736633238,"Nelson Velazquez","23359",676369
"Jett Williams ","MIL","SS",999,60,49.8,21.7457065419719,-23.77630580920501,-1.03059926723309,"Jett Williams","sa3020134",702518
"Jose Iglesias ",,"2B/3B/SS/DH",999,80,70.3,21.7448965085541,-23.77630580920501,-1.031409300650858,"Jose Iglesias","10231",578428
"Ezequiel Duran ","TEX","1B/2B/3B/SS/OF",999,324,320.3,21.7176793219249,-23.77630580920501,-1.0586264872800393,"Ezequiel Duran","23733",677649
"Oswald Peraza ","LAA","1B/2B/3B/SS",999,359,356,21.6859259003123,-23.77630580920501,-1.0903799088927388,"Oswald Peraza","22823",672724
"Jonny DeLuca ","TBR","OF",999,308,315.6,23.7464964837429,-25.85032301116273,-1.1038265274197676,"Jonny DeLuca","26365",676356
"Michael Massey ","KCR","2B/OF",999,386,384.2,21.7758399445931,-23.899593341934043,-1.1237533973409781,"Michael Massey","27684",686681
"Colby Thomas ","ATH","OF",748.5900268554688,59,60.2,23.7262455366627,-25.85032301116273,-1.1240774745000834,"Colby Thomas","31855",687515
"Will Brennan ","SFG","OF",999,38,38.5,23.6967602086198,-25.85032301116273,-1.1535628025430142,"Will Brennan","25660",686823
"Rafael Flores Jr. ","PIT","1B",999,35,37,23.9699044818167,-26.17174546743501,-1.2018409856182743,"Rafael Flores Jr.","31991",804668
"Zach Cole ","HOU","OF",743.5999755859375,230,234.8,23.6023099931474,-25.85032301116273,-1.2480130180153401,"Zach Cole","31583",805904
"Leody Taveras ","BAL","OF",999,161,164,23.5921035242395,-25.85032301116273,-1.258219486923275,"Leody Taveras","18900",665750
"Gabriel Arias ","CLE","2B/3B/SS",748.3800048828125,239,231.9,21.5001035325631,-23.77630580920501,-1.2762022766418375,"Gabriel Arias","22563",672356
"Deyvison De Los Santos ","MIA","1B/DH",999,86,88.7,23.8681639177405,-26.17174546743501,-1.3035815496945506,"Deyvison De Los Santos","27969",691277
"Alec Bohm ","PHI","1B/3B",239.8699951171875,455,469.3,24.2649198008256,-26.589724226065826,-1.3248044252402154,"Alec Bohm","21618",664761
"RJ Schreck ","TOR","OF",999,5,3.6,23.5117478902363,-25.85032301116273,-1.3385751209263437,"RJ Schreck","sa3022602",702302
"Kristian Robinson ","ARI","OF",999,5,3.6,23.5117478902363,-25.85032301116273,-1.3385751209263437,"Kristian Robinson","sa3006884",677565
"Steward Berroa ","PHI","OF",999,5,3.6,23.5117478902363,-25.85032301116273,-1.3385751209263437,"Steward Berroa","22766",672642
"Michael Siani ","LAD","OF",999,5,3.6,23.5117478902363,-25.85032301116273,-1.3385751209263437,"Michael Siani","22557",672279
"Akil Baddoo ","MIL","OF",999,5,3.6,23.5117478902363,-25.85032301116273,-1.3385751209263437,"Akil Baddoo","22168",668731
"Dylan Carlson ","CHC","OF",999,5,3.6,23.5117478902363,-25.85032301116273,-1.3385751209263437,"Dylan Carlson","20126",666185
"Ha-Seong Kim ","ATL","2B/SS",748.3800048828125,396,392.5,21.4374067387035,-23.77630580920501,-1.3388990705014638,"Ha-Seong Kim","27506",673490
"Lenyn Sosa ","TOR","1B/2B/DH",487.05999755859375,140,130.7,21.5517838400451,-23.899593341934043,-1.3478095018889547,"Lenyn Sosa","22896",672820
"Jace Jung ","DET","3B",999,64,68.3,24.2417527015453,-26.589724226065826,-1.3479715245205086,"Jace Jung","31437",690291
"Luis Campusano ","SDP","C/DH",999,194,198.8,23.7597810636904,-26.118931097220212,-1.3591500335297741,"Luis Campusano","22217",669134
"Jimmy Crooks ","STL","C",999,60,61.4,23.7565408981234,-26.118931097220212,-1.3623901990968594,"Jimmy Crooks","31354",699625
"Thomas Saggese ","STL","2B/3B/SS/OF",999,140,129.8,21.3957708296541,-23.77630580920501,-1.3805349795509798,"Thomas Saggese","27883",695336
"Jeff McNeil ","ATH","2B/OF/DH",440.5199890136719,410,407.1,21.480176662642,-23.899593341934043,-1.4194166792920893,"Jeff McNeil","15362",643446
"Henry Davis ","PIT","C",999,196,200.5,23.6990283340855,-26.118931097220212,-1.4199027631347372,"Henry Davis","29617",680779
"Mickey Gasper ","BOS","C/1B/DH",999,5,4.6,23.6850956795598,-26.118931097220212,-1.4338354176604282,"Mickey Gasper","24759",681508
"Matt Thaiss ","BOS","C",999,5,4.6,23.6850956795598,-26.118931097220212,-1.4338354176604282,"Matt Thaiss","19318",642136
"Brock Wilken ","MIL","3B",999,22,24.7,24.1481124875948,-26.589724226065826,-1.441611738471055,"Brock Wilken","sa3022499",694385
"Braxton Fulford ","COL","C/DH",999,29,28.9,23.6321193026614,-26.118931097220212,-1.4868117945587782,"Braxton Fulford","29704",690924
"Tyler Tolbert ","KCR","2B/SS/OF",999,91,78.7,21.2460760958696,-23.77630580920501,-1.530229713335408,"Tyler Tolbert","25779",686475
"Ryan Ward ","LAD","1B",999,27,26.9,23.6408676954694,-26.17174546743501,-1.5308777719656197,"Ryan Ward","27449",669899
"Bo Naylor ","CLE","C",574.2899780273438,272,277.7,23.5746067545715,-26.118931097220212,-1.5443243426486584,"Bo Naylor","21865",666310
"Wenceel Pérez ","DET","OF",748.5399780273438,316,321.1,23.2781334392026,-25.85032301116273,-1.5721895719600534,"Wenceel Perez","22857",672761
"Dom Keegan ","TBR","C",999,25,24.3,23.5456074146833,-26.118931097220212,-1.5733236825369206,"Dom Keegan","sa3020194",681371
"Max Clark ","DET","OF",999,91,90.4,23.2742452309534,-25.85032301116273,-1.5760777802093555,"Max Clark","sa3022683",703601
"Nick Gonzales ","PIT","2B/3B/SS",999,391,386,21.1992560367383,-23.77630580920501,-1.5770497724666956,"Nick Gonzales","27490",693304
"Alex Freeland ","LAD","2B/3B",999,119,107.8,21.3142811648141,-23.899593341934043,-1.585312177119968,"Alex Freeland","31665",690976
"Michael Helman ","TEX","OF",999,22,19.6,23.2640387620454,-25.85032301116273,-1.5862842491172935,"Michael Helman","24605",680737
